user_id,question_id,section,subtopic,difficulty_tag,reason,priority
U00571,Q00371,Data Interpretation,Tables,Easy,Weak area: Tables (accuracy: 0%),12.0
U00571,Q00815,Verbal Ability,Fill in the Blanks,Easy,Weak area: Fill in the Blanks (accuracy: 0%),12.0
U00571,Q00421,Data Interpretation,Tables,Easy,Weak area: Tables (accuracy: 0%),12.0
U00571,Q00950,Verbal Ability,Fill in the Blanks,Easy,Weak area: Fill in the Blanks (accuracy: 0%),12.0
U00571,Q00011,Verbal Ability,Para Summary,Easy,Weak area: Para Summary (accuracy: 3%),11.696684587746816
U00571,Q00022,Verbal Ability,Para Summary,Easy,Weak area: Para Summary (accuracy: 3%),11.696684587746816
U00571,Q00107,Verbal Ability,Para Summary,Easy,Weak area: Para Summary (accuracy: 3%),11.696684587746816
U00571,Q00161,Verbal Ability,Para Summary,Easy,Weak area: Para Summary (accuracy: 3%),11.696684587746816
U00571,Q00085,Data Interpretation,Caselets,Easy,Weak area: Caselets (accuracy: 11%),10.917463566039743
U00571,Q01041,Data Interpretation,Caselets,Easy,Weak area: Caselets (accuracy: 11%),10.917463566039743
U00571,Q02004,Data Interpretation,Caselets,Easy,Weak area: Caselets (accuracy: 11%),10.917463566039743
U00571,Q02014,Data Interpretation,Caselets,Easy,Weak area: Caselets (accuracy: 11%),10.917463566039743
U00571,Q00148,Quantitative Aptitude,Set Theory,Easy,Weak area: Set Theory (accuracy: 12%),10.814936404213997
U00571,Q00327,Quantitative Aptitude,Set Theory,Easy,Weak area: Set Theory (accuracy: 12%),10.814936404213997
U00571,Q00679,Quantitative Aptitude,Set Theory,Easy,Weak area: Set Theory (accuracy: 12%),10.814936404213997
U00571,Q00528,Quantitative Aptitude,Set Theory,Easy,Weak area: Set Theory (accuracy: 12%),10.814936404213997
U00572,Q00444,Data Interpretation,Line Graphs,Easy,Weak area: Line Graphs (accuracy: 2%),11.833109536712985
U00572,Q01134,Data Interpretation,Line Graphs,Easy,Weak area: Line Graphs (accuracy: 2%),11.833109536712985
U00572,Q00817,Data Interpretation,Line Graphs,Easy,Weak area: Line Graphs (accuracy: 2%),11.833109536712985
U00572,Q01205,Data Interpretation,Line Graphs,Easy,Weak area: Line Graphs (accuracy: 2%),11.833109536712985
U00572,Q00369,Verbal Ability,Verbal Analogies,Easy,Weak area: Verbal Analogies (accuracy: 2%),11.761910085862702
U00572,Q00370,Verbal Ability,Verbal Analogies,Easy,Weak area: Verbal Analogies (accuracy: 2%),11.761910085862702
U00572,Q00799,Verbal Ability,Verbal Analogies,Easy,Weak area: Verbal Analogies (accuracy: 2%),11.761910085862702
U00572,Q00694,Verbal Ability,Verbal Analogies,Easy,Weak area: Verbal Analogies (accuracy: 2%),11.761910085862702
U00572,Q00503,Logical Reasoning,Direction Sense,Easy,Weak area: Direction Sense (accuracy: 10%),11.006952362311576
U00572,Q00907,Logical Reasoning,Direction Sense,Easy,Weak area: Direction Sense (accuracy: 10%),11.006952362311576
U00572,Q00747,Logical Reasoning,Direction Sense,Easy,Weak area: Direction Sense (accuracy: 10%),11.006952362311576
U00572,Q00697,Logical Reasoning,Direction Sense,Easy,Weak area: Direction Sense (accuracy: 10%),11.006952362311576
U00572,Q00450,Logical Reasoning,Ranking & Order,Easy,Weak area: Ranking & Order (accuracy: 19%),10.09772987796161
U00572,Q00477,Logical Reasoning,Ranking & Order,Easy,Weak area: Ranking & Order (accuracy: 19%),10.09772987796161
U00572,Q00730,Logical Reasoning,Ranking & Order,Easy,Weak area: Ranking & Order (accuracy: 19%),10.09772987796161
U00572,Q00744,Logical Reasoning,Ranking & Order,Easy,Weak area: Ranking & Order (accuracy: 19%),10.09772987796161
U00572,Q00017,Quantitative Aptitude,Simple Interest,Easy,Weak area: Simple Interest (accuracy: 22%),9.767848102565981
U00572,Q00032,Quantitative Aptitude,Simple Interest,Easy,Weak area: Simple Interest (accuracy: 22%),9.767848102565981
U00572,Q00181,Quantitative Aptitude,Simple Interest,Easy,Weak area: Simple Interest (accuracy: 22%),9.767848102565981
U00572,Q00259,Quantitative Aptitude,Simple Interest,Easy,Weak area: Simple Interest (accuracy: 22%),9.767848102565981
U00573,Q00017,Quantitative Aptitude,Simple Interest,Easy,Weak area: Simple Interest (accuracy: 0%),12.0
U00573,Q00032,Quantitative Aptitude,Simple Interest,Easy,Weak area: Simple Interest (accuracy: 0%),12.0
U00573,Q00181,Quantitative Aptitude,Simple Interest,Easy,Weak area: Simple Interest (accuracy: 0%),12.0
U00573,Q00259,Quantitative Aptitude,Simple Interest,Easy,Weak area: Simple Interest (accuracy: 0%),12.0
U00573,Q00002,Quantitative Aptitude,Averages,Easy,Weak area: Averages (accuracy: 8%),11.155314334743878
U00573,Q00189,Quantitative Aptitude,Averages,Easy,Weak area: Averages (accuracy: 8%),11.155314334743878
U00573,Q00265,Quantitative Aptitude,Averages,Easy,Weak area: Averages (accuracy: 8%),11.155314334743878
U00573,Q00249,Quantitative Aptitude,Averages,Easy,Weak area: Averages (accuracy: 8%),11.155314334743878
U00573,Q00345,Verbal Ability,Error Spotting,Easy,Weak area: Error Spotting (accuracy: 14%),10.632432559568466
U00573,Q00603,Verbal Ability,Error Spotting,Easy,Weak area: Error Spotting (accuracy: 14%),10.632432559568466
U00573,Q00581,Verbal Ability,Error Spotting,Easy,Weak area: Error Spotting (accuracy: 14%),10.632432559568466
U00573,Q00572,Verbal Ability,Error Spotting,Easy,Weak area: Error Spotting (accuracy: 14%),10.632432559568466
U00573,Q00123,Logical Reasoning,Venn Diagrams,Easy,Weak area: Venn Diagrams (accuracy: 34%),8.579598792101677
U00573,Q00343,Logical Reasoning,Venn Diagrams,Easy,Weak area: Venn Diagrams (accuracy: 34%),8.579598792101677
U00573,Q00618,Logical Reasoning,Venn Diagrams,Easy,Weak area: Venn Diagrams (accuracy: 34%),8.579598792101677
U00573,Q00489,Logical Reasoning,Venn Diagrams,Easy,Weak area: Venn Diagrams (accuracy: 34%),8.579598792101677
U00573,Q03086,Data Interpretation,Pie Charts,Medium,Spaced repetition: got wrong 281 days ago,8.0
U00573,Q04143,Data Interpretation,Venn-based DI,Easy,Spaced repetition: got wrong 144 days ago,8.0
U00573,Q00523,Logical Reasoning,Clocks & Calendars,Hard,Spaced repetition: got wrong 120 days ago,8.0
U00573,Q00683,Logical Reasoning,Seating Arrangement,Medium,Spaced repetition: got wrong 162 days ago,8.0
U00574,Q00331,Verbal Ability,Fill in the Blanks,Easy,Weak area: Fill in the Blanks (accuracy: 29%),9.14613060898925
U00574,Q00816,Verbal Ability,Fill in the Blanks,Easy,Weak area: Fill in the Blanks (accuracy: 29%),9.14613060898925
U00574,Q00950,Verbal Ability,Fill in the Blanks,Easy,Weak area: Fill in the Blanks (accuracy: 29%),9.14613060898925
U00574,Q01012,Verbal Ability,Fill in the Blanks,Easy,Weak area: Fill in the Blanks (accuracy: 29%),9.14613060898925
U00574,Q03869,Logical Reasoning,Input-Output,Medium,Spaced repetition: got wrong 95 days ago,8.0
U00574,Q05678,Logical Reasoning,Syllogisms,Medium,Spaced repetition: got wrong 138 days ago,8.0
U00574,Q09173,Quantitative Aptitude,Algebra,Medium,Spaced repetition: got wrong 142 days ago,8.0
U00574,Q05910,Verbal Ability,Fill in the Blanks,Medium,Spaced repetition: got wrong 147 days ago,8.0
U00574,Q00547,Verbal Ability,Fill in the Blanks,Easy,Spaced repetition: got wrong 78 days ago,7.594242669753086
U00574,Q06376,Data Interpretation,Data Sufficiency (DI),Medium,Spaced repetition: got wrong 64 days ago,7.121001543209877
U00574,Q03491,Data Interpretation,Caselets,Medium,Spaced repetition: got wrong 53 days ago,6.751088734567901
U00574,Q06847,Quantitative Aptitude,Number System,Medium,Spaced repetition: got wrong 45 days ago,6.485172067901234
U00574,Q05677,Quantitative Aptitude,Probability,Hard,Spaced repetition: got wrong 38 days ago,6.279525077160494
U00574,Q08570,Quantitative Aptitude,Progressions (AP/GP),Medium,Spaced repetition: got wrong 19 days ago,5.636796682098765
U00575,Q00681,Logical Reasoning,Series Completion,Easy,Weak area: Series Completion (accuracy: 0%),12.0
U00575,Q00942,Logical Reasoning,Series Completion,Easy,Weak area: Series Completion (accuracy: 0%),12.0
U00575,Q01465,Logical Reasoning,Series Completion,Easy,Weak area: Series Completion (accuracy: 0%),12.0
U00575,Q01427,Logical Reasoning,Series Completion,Easy,Weak area: Series Completion (accuracy: 0%),12.0
U00575,Q00039,Quantitative Aptitude,Number System,Easy,Weak area: Number System (accuracy: 1%),11.881883734069973
U00575,Q00116,Quantitative Aptitude,Number System,Easy,Weak area: Number System (accuracy: 1%),11.881883734069973
U00575,Q00392,Quantitative Aptitude,Number System,Easy,Weak area: Number System (accuracy: 1%),11.881883734069973
U00575,Q00793,Quantitative Aptitude,Number System,Easy,Weak area: Number System (accuracy: 1%),11.881883734069973
U00575,Q00086,Logical Reasoning,Blood Relations,Easy,Weak area: Blood Relations (accuracy: 34%),8.582087367655909
U00575,Q00100,Logical Reasoning,Blood Relations,Easy,Weak area: Blood Relations (accuracy: 34%),8.582087367655909
U00575,Q01248,Logical Reasoning,Blood Relations,Easy,Weak area: Blood Relations (accuracy: 34%),8.582087367655909
U00575,Q01290,Logical Reasoning,Blood Relations,Easy,Weak area: Blood Relations (accuracy: 34%),8.582087367655909
U00575,Q00169,Quantitative Aptitude,Algebra,Easy,Weak area: Algebra (accuracy: 38%),8.233438620408911
U00575,Q00430,Quantitative Aptitude,Algebra,Easy,Weak area: Algebra (accuracy: 38%),8.233438620408911
U00575,Q00728,Quantitative Aptitude,Algebra,Easy,Weak area: Algebra (accuracy: 38%),8.233438620408911
U00575,Q00616,Quantitative Aptitude,Algebra,Easy,Weak area: Algebra (accuracy: 38%),8.233438620408911
U00575,Q02905,Data Interpretation,Caselets,Hard,Spaced repetition: got wrong 283 days ago,8.0
U00575,Q04216,Verbal Ability,Odd One Out,Easy,Spaced repetition: got wrong 130 days ago,8.0
U00575,Q04346,Verbal Ability,Synonyms & Antonyms,Medium,Spaced repetition: got wrong 267 days ago,8.0
U00575,Q01518,Logical Reasoning,Series Completion,Medium,Spaced repetition: got wrong 164 days ago,8.0
U00576,Q00098,Verbal Ability,Reading Comprehension,Easy,Weak area: Reading Comprehension (accuracy: 1%),11.903880574070715
U00576,Q00113,Verbal Ability,Reading Comprehension,Easy,Weak area: Reading Comprehension (accuracy: 1%),11.903880574070715
U00576,Q00637,Verbal Ability,Reading Comprehension,Easy,Weak area: Reading Comprehension (accuracy: 1%),11.903880574070715
U00576,Q00948,Verbal Ability,Reading Comprehension,Easy,Weak area: Reading Comprehension (accuracy: 1%),11.903880574070715
U00576,Q00559,Data Interpretation,Mixed DI Sets,Easy,Weak area: Mixed DI Sets (accuracy: 8%),11.153864028535851
U00576,Q00496,Data Interpretation,Mixed DI Sets,Easy,Weak area: Mixed DI Sets (accuracy: 8%),11.153864028535851
U00576,Q01138,Data Interpretation,Mixed DI Sets,Easy,Weak area: Mixed DI Sets (accuracy: 8%),11.153864028535851
U00576,Q00693,Data Interpretation,Mixed DI Sets,Easy,Weak area: Mixed DI Sets (accuracy: 8%),11.153864028535851
U00576,Q02641,Logical Reasoning,Direction Sense,Medium,Spaced repetition: got wrong 195 days ago,8.0
U00576,Q04611,Logical Reasoning,Syllogisms,Easy,Spaced repetition: got wrong 154 days ago,8.0
U00576,Q07490,Logical Reasoning,Data Sufficiency,Medium,Spaced repetition: got wrong 184 days ago,8.0
U00576,Q09664,Data Interpretation,Mixed DI Sets,Easy,Spaced repetition: got wrong 140 days ago,8.0
U00576,Q00230,Verbal Ability,Cloze Test,Medium,Spaced repetition: got wrong 179 days ago,8.0
U00576,Q00308,Quantitative Aptitude,Time & Work,Medium,Spaced repetition: got wrong 195 days ago,8.0
U00576,Q00706,Quantitative Aptitude,Permutation & Combination,Easy,Spaced repetition: got wrong 162 days ago,8.0
U00576,Q04222,Verbal Ability,Cloze Test,Easy,Spaced repetition: got wrong 166 days ago,8.0
U00576,Q05093,Verbal Ability,Critical Reasoning,Easy,Spaced repetition: got wrong 192 days ago,8.0
U00576,Q01585,Quantitative Aptitude,Logarithms,Hard,Spaced repetition: got wrong 180 days ago,8.0
U00576,Q03048,Quantitative Aptitude,"Time, Speed & Distance",Medium,Spaced repetition: got wrong 178 days ago,8.0
U00576,Q10082,Verbal Ability,Para Jumbles,Hard,Spaced repetition: got wrong 103 days ago,8.0
U00577,Q00185,Quantitative Aptitude,Geometry,Easy,Weak area: Geometry (accuracy: 0%),12.0
U00577,Q00385,Quantitative Aptitude,Geometry,Easy,Weak area: Geometry (accuracy: 0%),12.0
U00577,Q00827,Quantitative Aptitude,Geometry,Easy,Weak area: Geometry (accuracy: 0%),12.0
U00577,Q00782,Quantitative Aptitude,Geometry,Easy,Weak area: Geometry (accuracy: 0%),12.0
U00577,Q00449,Verbal Ability,Cloze Test,Medium,Spaced repetition: got wrong 173 days ago,8.0
U00577,Q02160,Data Interpretation,Pie Charts,Medium,Spaced repetition: got wrong 172 days ago,8.0
U00577,Q05605,Logical Reasoning,Blood Relations,Medium,Spaced repetition: got wrong 125 days ago,8.0
U00577,Q06266,Logical Reasoning,Input-Output,Easy,Spaced repetition: got wrong 163 days ago,8.0
U00577,Q09283,Logical Reasoning,Input-Output,Hard,Spaced repetition: got wrong 169 days ago,8.0
U00577,Q00180,Quantitative Aptitude,Quadratic Equations,Easy,Spaced repetition: got wrong 167 days ago,8.0
U00577,Q03201,Quantitative Aptitude,Averages,Hard,Spaced repetition: got wrong 140 days ago,8.0
U00577,Q04035,Quantitative Aptitude,Simple Interest,Medium,Spaced repetition: got wrong 106 days ago,8.0
U00577,Q08000,Quantitative Aptitude,Geometry,Easy,Spaced repetition: got wrong 220 days ago,8.0
U00577,Q09567,Quantitative Aptitude,Geometry,Medium,Spaced repetition: got wrong 176 days ago,8.0
U00577,Q07850,Logical Reasoning,Statement & Conclusion,Medium,Spaced repetition: got wrong 75 days ago,7.5018321759259265
U00577,Q05657,Quantitative Aptitude,Algebra,Hard,Spaced repetition: got wrong 74 days ago,7.456035108024691
U00577,Q00920,Quantitative Aptitude,Geometry,Medium,Spaced repetition: got wrong 37 days ago,6.222100694444444
U00577,Q07311,Quantitative Aptitude,Compound Interest,Easy,Spaced repetition: got wrong 34 days ago,6.131471836419753
U00578,Q01175,Data Interpretation,Radar/Spider Charts,Easy,Weak area: Radar/Spider Charts (accuracy: 5%),11.499864153558455
U00578,Q01100,Data Interpretation,Radar/Spider Charts,Easy,Weak area: Radar/Spider Charts (accuracy: 5%),11.499864153558455
U00578,Q01056,Data Interpretation,Radar/Spider Charts,Easy,Weak area: Radar/Spider Charts (accuracy: 5%),11.499864153558455
U00578,Q00850,Data Interpretation,Radar/Spider Charts,Easy,Weak area: Radar/Spider Charts (accuracy: 5%),11.499864153558455
U00578,Q00193,Quantitative Aptitude,Trigonometry,Easy,Weak area: Trigonometry (accuracy: 7%),11.275506581275527
U00578,Q00318,Quantitative Aptitude,Trigonometry,Easy,Weak area: Trigonometry (accuracy: 7%),11.275506581275527
U00578,Q00674,Quantitative Aptitude,Trigonometry,Easy,Weak area: Trigonometry (accuracy: 7%),11.275506581275527
U00578,Q00556,Quantitative Aptitude,Trigonometry,Easy,Weak area: Trigonometry (accuracy: 7%),11.275506581275527
U00578,Q00050,Verbal Ability,Cloze Test,Easy,Weak area: Cloze Test (accuracy: 15%),10.466982526072947
U00578,Q00279,Verbal Ability,Cloze Test,Easy,Weak area: Cloze Test (accuracy: 15%),10.466982526072947
U00578,Q00474,Verbal Ability,Cloze Test,Easy,Weak area: Cloze Test (accuracy: 15%),10.466982526072947
U00578,Q00357,Verbal Ability,Cloze Test,Easy,Weak area: Cloze Test (accuracy: 15%),10.466982526072947
U00578,Q00345,Verbal Ability,Error Spotting,Easy,Weak area: Error Spotting (accuracy: 16%),10.355838648746822
U00578,Q00603,Verbal Ability,Error Spotting,Easy,Weak area: Error Spotting (accuracy: 16%),10.355838648746822
U00578,Q00581,Verbal Ability,Error Spotting,Easy,Weak area: Error Spotting (accuracy: 16%),10.355838648746822
U00578,Q00572,Verbal Ability,Error Spotting,Easy,Weak area: Error Spotting (accuracy: 16%),10.355838648746822
U00578,Q00024,Quantitative Aptitude,Percentages,Easy,Weak area: Percentages (accuracy: 17%),10.288305165234512
U00578,Q00251,Quantitative Aptitude,Percentages,Easy,Weak area: Percentages (accuracy: 17%),10.288305165234512
U00578,Q00417,Quantitative Aptitude,Percentages,Easy,Weak area: Percentages (accuracy: 17%),10.288305165234512
U00578,Q00829,Quantitative Aptitude,Percentages,Easy,Weak area: Percentages (accuracy: 17%),10.288305165234512
U00579,Q00450,Logical Reasoning,Ranking & Order,Easy,Weak area: Ranking & Order (accuracy: 0%),12.0
U00579,Q00152,Verbal Ability,Synonyms & Antonyms,Easy,Weak area: Synonyms & Antonyms (accuracy: 0%),12.0
U00579,Q00477,Logical Reasoning,Ranking & Order,Easy,Weak area: Ranking & Order (accuracy: 0%),12.0
U00579,Q00991,Verbal Ability,Synonyms & Antonyms,Easy,Weak area: Synonyms & Antonyms (accuracy: 0%),12.0
U00579,Q00730,Logical Reasoning,Ranking & Order,Easy,Weak area: Ranking & Order (accuracy: 0%),12.0
U00579,Q01228,Verbal Ability,Synonyms & Antonyms,Easy,Weak area: Synonyms & Antonyms (accuracy: 0%),12.0
U00579,Q00744,Logical Reasoning,Ranking & Order,Easy,Weak area: Ranking & Order (accuracy: 0%),12.0
U00579,Q01561,Verbal Ability,Synonyms & Antonyms,Easy,Weak area: Synonyms & Antonyms (accuracy: 0%),12.0
U00579,Q00193,Quantitative Aptitude,Trigonometry,Easy,Weak area: Trigonometry (accuracy: 9%),11.079988725748077
U00579,Q00318,Quantitative Aptitude,Trigonometry,Easy,Weak area: Trigonometry (accuracy: 9%),11.079988725748077
U00579,Q00556,Quantitative Aptitude,Trigonometry,Easy,Weak area: Trigonometry (accuracy: 9%),11.079988725748077
U00579,Q00674,Quantitative Aptitude,Trigonometry,Easy,Weak area: Trigonometry (accuracy: 9%),11.079988725748077
U00579,Q01159,Logical Reasoning,Cubes & Dice,Easy,Weak area: Cubes & Dice (accuracy: 14%),10.623124491303555
U00579,Q01098,Logical Reasoning,Cubes & Dice,Easy,Weak area: Cubes & Dice (accuracy: 14%),10.623124491303555
U00579,Q01870,Logical Reasoning,Cubes & Dice,Easy,Weak area: Cubes & Dice (accuracy: 14%),10.623124491303555
U00579,Q01951,Logical Reasoning,Cubes & Dice,Easy,Weak area: Cubes & Dice (accuracy: 14%),10.623124491303555
U00579,Q00586,Quantitative Aptitude,Mensuration,Hard,Spaced repetition: got wrong 125 days ago,8.0
U00579,Q01912,Verbal Ability,Para Summary,Medium,Spaced repetition: got wrong 121 days ago,8.0
U00579,Q02821,Verbal Ability,Sentence Correction,Medium,Spaced repetition: got wrong 117 days ago,8.0
U00579,Q02146,Quantitative Aptitude,Averages,Easy,Spaced repetition: got wrong 118 days ago,8.0
U00580,Q05854,Logical Reasoning,Cubes & Dice,Medium,Spaced repetition: got wrong 100 days ago,8.0
U00580,Q05947,Data Interpretation,Caselets,Medium,Spaced repetition: got wrong 45 days ago,6.503929012345679
U00581,Q00062,Quantitative Aptitude,Mensuration,Easy,Weak area: Mensuration (accuracy: 3%),11.714347321943887
U00581,Q00155,Quantitative Aptitude,Mensuration,Easy,Weak area: Mensuration (accuracy: 3%),11.714347321943887
U00581,Q00296,Quantitative Aptitude,Mensuration,Easy,Weak area: Mensuration (accuracy: 3%),11.714347321943887
U00581,Q00176,Quantitative Aptitude,Mensuration,Easy,Weak area: Mensuration (accuracy: 3%),11.714347321943887
U00581,Q00503,Logical Reasoning,Direction Sense,Easy,Weak area: Direction Sense (accuracy: 9%),11.131677957306385
U00581,Q00907,Logical Reasoning,Direction Sense,Easy,Weak area: Direction Sense (accuracy: 9%),11.131677957306385
U00581,Q00747,Logical Reasoning,Direction Sense,Easy,Weak area: Direction Sense (accuracy: 9%),11.131677957306385
U00581,Q00697,Logical Reasoning,Direction Sense,Easy,Weak area: Direction Sense (accuracy: 9%),11.131677957306385
U00581,Q00156,Data Interpretation,Data Sufficiency (DI),Easy,Weak area: Data Sufficiency (DI) (accuracy: 15%),10.486880532726712
U00581,Q00403,Data Interpretation,Data Sufficiency (DI),Easy,Weak area: Data Sufficiency (DI) (accuracy: 15%),10.486880532726712
U00581,Q00607,Data Interpretation,Data Sufficiency (DI),Easy,Weak area: Data Sufficiency (DI) (accuracy: 15%),10.486880532726712
U00581,Q00715,Data Interpretation,Data Sufficiency (DI),Easy,Weak area: Data Sufficiency (DI) (accuracy: 15%),10.486880532726712
U00581,Q00193,Quantitative Aptitude,Trigonometry,Easy,Weak area: Trigonometry (accuracy: 32%),8.774878300176308
U00581,Q00318,Quantitative Aptitude,Trigonometry,Easy,Weak area: Trigonometry (accuracy: 32%),8.774878300176308
U00581,Q00556,Quantitative Aptitude,Trigonometry,Easy,Weak area: Trigonometry (accuracy: 32%),8.774878300176308
U00581,Q00674,Quantitative Aptitude,Trigonometry,Easy,Weak area: Trigonometry (accuracy: 32%),8.774878300176308
U00581,Q00089,Verbal Ability,Para Jumbles,Medium,Spaced repetition: got wrong 102 days ago,8.0
U00581,Q02311,Verbal Ability,Para Summary,Easy,Spaced repetition: got wrong 183 days ago,8.0
U00581,Q06083,Verbal Ability,Sentence Correction,Medium,Spaced repetition: got wrong 109 days ago,8.0
U00581,Q01101,Logical Reasoning,Puzzles,Medium,Spaced repetition: got wrong 169 days ago,8.0
U00582,Q04584,Verbal Ability,Idioms & Phrases,Medium,Spaced repetition: got wrong 38 days ago,6.250434027777778
U00582,Q01102,Quantitative Aptitude,Geometry,Medium,Spaced repetition: got wrong 24 days ago,5.794917824074074
U00582,Q04059,Verbal Ability,Para Jumbles,Easy,Spaced repetition: got wrong 19 days ago,5.641579861111111
U00582,Q07338,Data Interpretation,Caselets,Medium,Spaced repetition: got wrong 19 days ago,5.63416975308642
U00582,Q02583,Logical Reasoning,Input-Output,Medium,Spaced repetition: got wrong 16 days ago,5.519160493827161
U00582,Q00652,Quantitative Aptitude,Probability,Easy,Spaced repetition: got wrong 15 days ago,5.5033260030864195
U00582,Q03574,Logical Reasoning,Direction Sense,Hard,Spaced repetition: got wrong 12 days ago,5.385293209876544
U00582,Q03089,Quantitative Aptitude,Surds & Indices,Easy,Spaced repetition: got wrong 9 days ago,5.289400848765432
U00582,Q07301,Quantitative Aptitude,Mensuration,Hard,Spaced repetition: got wrong 8 days ago,5.279152777777778
U00583,Q01864,Quantitative Aptitude,"Time, Speed & Distance",Medium,Spaced repetition: got wrong 100 days ago,8.0
U00583,Q04362,Logical Reasoning,Coding-Decoding,Hard,Spaced repetition: got wrong 145 days ago,8.0
U00583,Q01915,Quantitative Aptitude,Geometry,Easy,Spaced repetition: got wrong 270 days ago,8.0
U00583,Q06276,Logical Reasoning,Cubes & Dice,Medium,Spaced repetition: got wrong 358 days ago,8.0
U00583,Q08365,Logical Reasoning,Coding-Decoding,Hard,Spaced repetition: got wrong 110 days ago,8.0
U00583,Q04771,Verbal Ability,Verbal Analogies,Medium,Spaced repetition: got wrong 203 days ago,8.0
U00583,Q04042,Verbal Ability,Sentence Correction,Hard,Spaced repetition: got wrong 57 days ago,6.908007330246914
U00583,Q01489,Data Interpretation,Pie Charts,Hard,Spaced repetition: got wrong 12 days ago,5.383440200617284
U00583,Q00275,Verbal Ability,Verbal Analogies,Easy,Weak area: Verbal Analogies (accuracy: 99%),2.1256698485796837
U00583,Q00369,Verbal Ability,Verbal Analogies,Easy,Weak area: Verbal Analogies (accuracy: 99%),2.1256698485796837
U00583,Q00799,Verbal Ability,Verbal Analogies,Easy,Weak area: Verbal Analogies (accuracy: 99%),2.1256698485796837
U00583,Q00694,Verbal Ability,Verbal Analogies,Easy,Weak area: Verbal Analogies (accuracy: 99%),2.1256698485796837
U00584,Q00002,Quantitative Aptitude,Averages,Easy,Weak area: Averages (accuracy: 1%),11.910292551808594
U00584,Q00189,Quantitative Aptitude,Averages,Easy,Weak area: Averages (accuracy: 1%),11.910292551808594
U00584,Q00265,Quantitative Aptitude,Averages,Easy,Weak area: Averages (accuracy: 1%),11.910292551808594
U00584,Q00249,Quantitative Aptitude,Averages,Easy,Weak area: Averages (accuracy: 1%),11.910292551808594
U00584,Q00131,Verbal Ability,Odd One Out,Easy,Weak area: Odd One Out (accuracy: 2%),11.809282868269953
U00584,Q00582,Verbal Ability,Odd One Out,Easy,Weak area: Odd One Out (accuracy: 2%),11.809282868269953
U00584,Q00656,Verbal Ability,Odd One Out,Easy,Weak area: Odd One Out (accuracy: 2%),11.809282868269953
U00584,Q00721,Verbal Ability,Odd One Out,Easy,Weak area: Odd One Out (accuracy: 2%),11.809282868269953
U00584,Q01175,Data Interpretation,Radar/Spider Charts,Easy,Weak area: Radar/Spider Charts (accuracy: 12%),10.785549832801733
U00584,Q01100,Data Interpretation,Radar/Spider Charts,Easy,Weak area: Radar/Spider Charts (accuracy: 12%),10.785549832801733
U00584,Q01056,Data Interpretation,Radar/Spider Charts,Easy,Weak area: Radar/Spider Charts (accuracy: 12%),10.785549832801733
U00584,Q00850,Data Interpretation,Radar/Spider Charts,Easy,Weak area: Radar/Spider Charts (accuracy: 12%),10.785549832801733
U00584,Q00650,Logical Reasoning,Ranking & Order,Hard,Spaced repetition: got wrong 165 days ago,8.0
U00584,Q08635,Logical Reasoning,Statement & Assumption,Medium,Spaced repetition: got wrong 293 days ago,8.0
U00584,Q09198,Logical Reasoning,Input-Output,Hard,Spaced repetition: got wrong 224 days ago,8.0
U00584,Q09747,Logical Reasoning,Series Completion,Hard,Spaced repetition: got wrong 217 days ago,8.0
U00584,Q09131,Data Interpretation,Data Sufficiency (DI),Medium,Spaced repetition: got wrong 186 days ago,8.0
U00584,Q05720,Quantitative Aptitude,Quadratic Equations,Medium,Spaced repetition: got wrong 208 days ago,8.0
U00584,Q07639,Quantitative Aptitude,Linear Equations,Hard,Spaced repetition: got wrong 201 days ago,8.0
U00584,Q08223,Quantitative Aptitude,Profit & Loss,Medium,Spaced repetition: got wrong 111 days ago,8.0
U00585,Q00275,Verbal Ability,Verbal Analogies,Easy,Weak area: Verbal Analogies (accuracy: 26%),9.403257668819016
U00585,Q00369,Verbal Ability,Verbal Analogies,Easy,Weak area: Verbal Analogies (accuracy: 26%),9.403257668819016
U00585,Q00370,Verbal Ability,Verbal Analogies,Easy,Weak area: Verbal Analogies (accuracy: 26%),9.403257668819016
U00585,Q00694,Verbal Ability,Verbal Analogies,Easy,Weak area: Verbal Analogies (accuracy: 26%),9.403257668819016
U00585,Q01100,Data Interpretation,Radar/Spider Charts,Easy,Spaced repetition: got wrong 118 days ago,8.0
U00585,Q05729,Data Interpretation,Tables,Easy,Spaced repetition: got wrong 194 days ago,8.0
U00585,Q01590,Quantitative Aptitude,Algebra,Hard,Spaced repetition: got wrong 138 days ago,8.0
U00585,Q06135,Quantitative Aptitude,Geometry,Easy,Spaced repetition: got wrong 130 days ago,8.0
U00585,Q07434,Quantitative Aptitude,Mixtures & Alligations,Medium,Spaced repetition: got wrong 153 days ago,8.0
U00585,Q07833,Quantitative Aptitude,Ratio & Proportion,Hard,Spaced repetition: got wrong 151 days ago,8.0
U00585,Q01281,Verbal Ability,Fill in the Blanks,Easy,Spaced repetition: got wrong 153 days ago,8.0
U00585,Q08932,Quantitative Aptitude,Compound Interest,Medium,Spaced repetition: got wrong 221 days ago,8.0
U00585,Q02573,Verbal Ability,Odd One Out,Hard,Spaced repetition: got wrong 115 days ago,8.0
U00585,Q03803,Logical Reasoning,Clocks & Calendars,Medium,Spaced repetition: got wrong 218 days ago,8.0
